ID,smiles,docking_score,flag,weight_actives,weight_lowscores,split_random_1,split_random_2,split_random_3,split_random_4,split_random_5,split_scaffold_1,split_scaffold_2,split_scaffold_3,split_scaffold_4,split_scaffold_5
ZINC50685163,N#CC(C(=O)NC1CCCCC1)C(=O)C1CC(c2ccccc2)=NO1,-3.263,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC52005212,O=S(=O)(N[C@@H]1CCCC[C@@H]1O)c1cccc(Cl)c1F,-7.142,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
ZINC36237013,COc1ccccc1[C@@H]1CN(C(=O)CC(C)(C)c2ccccc2)CCN1C,-7.017,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
CHEMBL552082,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCCCC3)n2)cc1,-10.187,1,7.910625620655412,10.070796460176991,train,train,val,train,train,train,train,train,val,train
ZINC07603941,O=C(O)c1c(OCc2ccc(Br)cc2)ccc2ccccc12,-8.305,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC49369414,CNC(=O)CSc1nnc(N2CCN(C(=O)c3ccccc3SC)CC2)s1,-6.892,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC42116811,Cc1nc(C2CC2)nc2sc(C(=O)N(C)Cc3ccccc3O)c(C)c12,-7.164,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC39219126,N#C[C@@H](Cc1ccc(Cl)cc1)c1ccccc1Cl,-8.002,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC67048255,Cc1ccc(SCCC(=O)N2CCC[C@H](c3nccs3)C2)cc1,-7.727,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC62763154,C[C@H]1CCC(C(=O)O)[C@H](OC2CCC2)C1,-6.607,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC32157320,CC(C)c1cc2cc3c(cc2nc1Br)OCO3,-7.899,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC43303102,O=S1(=O)CC[C@@H]([C@H](Br)c2cnn(-c3ccccc3)c2)C1,-7.197,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC54933038,CCC[C@@H]1CC[C@H](C#N)[C@H](Oc2cc(F)cc(F)c2)C1,-6.89,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC40232172,O=C(c1ccsc1)N1CCN(C(=O)c2ccc(Br)s2)CC1,-8.189,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
15429222,Cc1nc(C2CCCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,-9.975,1,7.910625620655412,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
ZINC61687597,Cc1nc(-c2cc(Br)c(Br)o2)nc(N)c1C(C)C,-7.208,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC05484137,O=c1[nH][nH]c(=O)c2c(/N=C/c3c4ccccc4cc4ccccc34)cccc12,-8.709,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC03883136,O=C(O)c1sccc1SCc1ccc(Cl)c(Cl)c1,-9.16,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
443373,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,-10.645,1,7.910625620655412,10.070796460176991,train,train,val,train,train,train,train,train,val,train
3177,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,-10.477,1,7.910625620655412,10.070796460176991,train,val,train,train,train,train,train,train,val,train
ZINC67633718,C[C@@H](NC(=O)N(C)[C@@H](C)c1cccc(O)c1)c1ccc(F)c(Cl)c1,-6.906,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC30402471,N#Cc1ccc(CN2CCN(c3cccc(F)c3C#N)CC2)cc1,-8.532,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC35698532,CC(C)[C@H](C)n1c(SCC(=O)O)nc2ccsc2c1=O,-8.272,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC00972843,O=S1(=O)c2ccccc2O[C@@H]2C=CC=C[C@H]21,-7.866,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC09348751,CC(=O)Nc1cc(=O)[nH]c2nc(-c3ccc(C(C)(C)C)cc3)nn12,-7.453,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC40274765,CC(C)C(=O)NCc1nc2ccccc2n1CCOc1ccccc1Cl,-9.022,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC66076490,O=c1sc2c(n1CN1CCC[C@@H]1c1ccsc1)CCCC2,-9.29,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC62577143,Cc1cc(CNC(=O)C2CCN(C(=O)C(F)(F)F)CC2)c(C)n1C,-7.946,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC36133305,Cc1cc(S(=O)(=O)N2CCCC[C@@H]2CO)sc1C(=O)O,-7.843,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC21519903,CC[C@H](C)C[C@H](CC)Nc1ccc(C)cc1Br,-7.338,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC37127209,C[C@@H]1C[C@H](Nc2cccc(Cl)c2N(C)C)CC(C)(C)C1,-7.756,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC11007700,CN(C)S(=O)(=O)c1ccc(CNC(=O)Nc2cccc3ccccc23)s1,-6.108,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC52343751,C[C@@H](Nc1ccc([N+](=O)[O-])c(C(=O)O)c1)C1CCCCC1,-7.286,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC06686198,Oc1[nH]c2ccc(F)cc2c1N=Nc1nc(Cl)c(Cl)cc1Cl,-8.435,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC08046677,CCOc1ccccc1CN1C(=O)C2(OCCCO2)c2cccc(Cl)c21,-7.188,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC37322484,Cc1cc(Br)c(-n2nnc(C(=O)O)c2C2CC2)c(Br)c1,-6.305,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC58743815,O=C1CC(C(=O)N2CCSc3ccc(Cl)cc32)CN1CC(F)(F)F,-2.553,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC05348715,Cc1ccc(-c2c[nH]n3c(=S)cc(C(C)(C)C)nc23)cc1,-7.275,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,val,train
ZINC04309607,CCC[C@H]1Oc2ccc(Br)cc2[C@@H]2CC(c3ccc(Cl)cc3)=NN12,-8.465,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC11074619,Cc1ccc(SCCC(=O)N(C[C@@H]2CCCO2)c2nc3ccc(F)cc3s2)cc1,-7.796,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
155532032,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C\c1ccc(Cl)cc1,-9.546,1,7.910625620655412,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC66762843,N#Cc1ccsc1C(=O)N1CCC[C@H](c2ccccc2)CC1,-8.918,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
91434450,CS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1,-9.276,1,7.910625620655412,0.5261211280628756,train,train,train,train,val,train,train,train,val,train
ZINC61601192,O=C(c1ccc(Cl)cc1N1CCCC1=O)N1CCN(CC(F)F)CC1,-8.773,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC67635142,C[C@@H](c1cccc(O)c1)N(C)C(=O)NC[C@@H]1CCN(c2ccc(F)c(F)c2)C1,-5.744,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC22203352,C[C@@H](O)C#Cc1cc(Cl)cc(Cl)c1,-7.163,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC67386279,C[C@@H]1CCC[C@H](C)N1C(=O)COc1ccc2c(c1)OC(C)(C)CC2=O,-6.418,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC39839242,C=CCOc1ccc([C@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2C[C@H]2CCCO2)cc1,-7.445,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC45702723,C[C@@H]1CCc2sc(C(=O)N3CCN(Cc4nc(-c5cccs5)no4)CC3)cc2C1,-7.854,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,val,train,train
ZINC05581071,CN(C)c1ccc([C@@H]2CC(c3ccc4ccccc4c3O)=NN2)cc1,-6.887,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC66794645,O=c1sc2c(n1CN1CCO[C@H](c3ccc(F)c(F)c3)C1)CCCC2,-8.566,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC38743006,Clc1ccc(CC2=NN3[C@@H](c4cc(-c5ccccc5)[nH]n4)NN[C@H]3S2)cc1,-8.495,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC38506247,Cc1cc(C)c2sc(N(Cc3cccnc3)C(=O)c3cc(C)nn3C(C)C)nc2c1,-7.642,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC41027351,CC[C@@H]1CCc2c(c(C(=O)O)nn2-c2ccccc2Br)C1,-7.596,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC67415322,CN(C)C(=O)c1ccc(NC(=O)C(=O)NC[C@H]2CC[C@@H](C)CC2)cc1Cl,-6.921,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC09450323,O=C(Cc1cccs1)/N=C1\S[C@H]2CS(=O)(=O)C[C@@H]2N1c1ccc(Cl)cc1,-6.973,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC44890979,O=C(NC[C@@H]1CCCO1)N1CCC(c2nc3ccccc3o2)CC1,-7.271,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC02772707,C[C@H](CNC(=O)c1ccc(Br)s1)NC(=O)c1ccc(Br)s1,-7.78,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC05181265,O=C(COc1ccccc1)N1CCN(c2nc3ccc(Cl)cc3s2)CC1,-3.735,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC65593666,O=C(Cc1ccc2c(c1)CCC2)N1CCC[C@H](n2cccn2)C1,-8.393,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC49627732,BrCc1ccc(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc1,-5.804,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC24226812,CC(Sc1nnnn1-c1ccc(O)cc1)C(=O)C(C#N)c1nc2ccccc2[nH]1,-6.067,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC17376912,CN(C)c1ccc(/C=C2/c3ccccc3-c3ccc(N(C)C)cc32)cc1,-10.521,0,0.5337353433835846,10.070796460176991,train,val,train,train,train,train,val,train,train,train
ZINC39300844,COc1ccc(NC(=O)C2CCN(c3cc(N4CCOCC4)nc(N)n3)CC2)cn1,-5.46,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC39692449,CSc1nnc(SCc2cc(=O)[nH]c3sc(C(=O)O)c(C)c23)s1,-7.07,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC16444328,COc1ccccc1N1CCN(CC(=O)NC(=O)N[C@H]2CCCC[C@H]2C)CC1,-7.576,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
11301001,CS(=O)(=O)Nc1ccncc1Oc1ccccc1Cl,-7.252,1,7.910625620655412,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC64353875,CC1=C(CC(=O)N[C@@H](c2ccccc2)c2ccc3[nH]c(C(F)(F)F)nc3c2)[C@@H](C)ON1,-9.596,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC36130404,COc1cc(I)c(Cl)cc1C(=O)N(CCO)C1CC1,-8.396,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC32721936,O=C(CNC(=O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)Nc1ncccc1O,-7.726,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC60438510,O=C(CSc1nc2ccccc2o1)N1CCCSc2ccccc21,-7.956,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC05379546,CC(C)(C)C1=CC(C(C)(C)C)=C(Br)C(=O)C1=O,-7.069,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC66302870,C[C@@H](NC(=O)C1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccccc1)[C@H]1CCCO1,-6.451,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC44955063,O=C(Cn1cc(Br)ccc1=O)N1CCSCC1,-8.049,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC49829985,CC[C@@H]1CCc2nc(Cl)c(C(=O)O)cc2C1,-7.397,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC37316642,O=[N+]([O-])c1ccc(N[C@@H]2CC[C@H]3CCCC[C@@H]3C2)c(Br)c1,-7.475,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC08445623,Cc1ccccc1C(=O)Nc1sc2c(c1C(=O)N[C@@H](C)c1ccccc1)CC[C@H](C)C2,-8.515,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC36865454,CCn1c(N2CCN(c3ncccn3)CC2)n[nH]c1=S,-6.938,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,val,train,train,train
ZINC11883572,COc1ccc(C2(c3nc(C(=O)O)cs3)CCCC2)cc1OC,-8.42,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC66847481,Fc1cccc([C@@H]2CN(Cc3ccc(-n4cccn4)cc3)CCO2)c1,-8.21,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC02792554,Cc1c(Br)c(-c2n[nH]c(=S)n2[C@H](C)c2ccccc2)nn1C,-7.35,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC02334179,CCCCc1nc2sc3c(c2c(=O)n1C)CCCC3,-8.823,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC62432794,CCc1ccc(Cc2cn3c(C)c(N)ccc3n2)cc1,-8.629,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC26894761,CC(=O)N1c2ccccc2N=C(c2ccc(I)cc2)C[C@H]1c1ccccc1,-4.088,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC43669085,Cc1nn([C@H](C)CCc2ccccc2)c(N)c1I,-7.688,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC41805179,C[C@@](Nc1cc(Br)ccc1F)(C(=O)O)c1ccc(F)cc1,-7.428,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC53300928,Cc1cccc([C@@H](O)Cc2c(C)cc(C)cc2C)c1,-8.363,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC55352506,CN(C(=O)C1CCc2ccccc2N1)C1CCCCC1,-8.002,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
11794210,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.106,1,7.910625620655412,10.070796460176991,train,train,train,val,train,train,train,train,val,train
ZINC13512584,CCC(C)(C)c1ccc(C[C@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,-7.123,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC34926357,Cc1ccc(N2CCN(C(=O)C3C(C(=O)O)C3(C)C)CC2)cc1,-8.227,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,val,train,train
ZINC62785584,O[C@@H](c1ccc(Cl)cc1F)C1CCCC1,-7.574,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC62721245,NC(=O)C1CCCN1c1c(F)cc(C(=O)O)cc1F,-8.361,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC20157812,CCCCn1c(C)nc2sc3c(c2c1=O)CC[C@@H](C)C3,-8.487,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC45999445,Cc1cc(Br)cc(C)c1NC(=O)COC1CCCC1,-7.464,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC38964503,CC1=NN[C@@H](SCC(=O)Nc2nc3c(s2)C[C@H](C)CC3)S1,-5.899,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC63566922,Cc1cc(C)c(NC(=O)CN2CCO[C@@H]3CCCC[C@H]32)c(Cl)c1,-8.215,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC62766343,CC(C)S[C@@H]1CCCC1C(=O)O,-6.297,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC40262613,O=C1CCc2cc([C@@H](O)c3ccc(I)cc3)c(F)cc2N1,-8.338,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,val,train,train,train
ZINC20376984,CC(C)(CSc1nc(=O)c2c3c(sc2[nH]1)CCC3)C(=O)O,-7.684,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC23431305,O=C(c1cccc(-c2ccco2)c1)N1CCc2[nH]nc(CC(F)(F)F)c2C1,-7.237,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,val,train,train
ZINC12063418,Cn1/c(=N/C(=O)CCS(=O)(=O)c2ccccc2)sc2ccc(Cl)c(Cl)c21,-6.774,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
9931215,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1,-10.514,1,7.910625620655412,10.070796460176991,train,train,train,train,train,train,train,train,val,train
ZINC36750739,CCC[C@@H](Nc1cc(Br)ccc1F)c1ccccc1,-8.14,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC38839816,CCc1cccc2sc(N(C[C@@H]3CCCO3)C(=O)c3sc(C)nc3C)nc12,-8.75,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC49379522,Cc1ccc(N2CCN(CC(=O)Nc3ccc(F)c(C(F)(F)F)c3)C2=O)cc1,-7.437,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC67619010,CC(C)NC(=O)C(C#N)C(=O)C[C@H]1C[C@@H](C)CC(C)(C)C1,-7.232,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC39862276,O=C(Cc1ccccc1)NN1C(=O)/C(=C\[C@@H]2C=CC=N2)SC1=S,-8.143,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC62760228,C[C@@H]1CCC(C(=O)O)[C@H](Oc2cccc3ccccc23)C1,-7.373,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC35765707,CCN(C(=O)C1CC=CCC1C(=O)O)C1CCCC1,-7.305,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC18665474,COc1cc(C(=O)OCc2cc(=O)n3c(C)csc3n2)cc(OC)c1Br,-4.703,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC40508356,O=C(C1CCCN1S(=O)(=O)c1cccs1)N1CCNCC1,-8.271,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC02442334,CCO[C@H](c1ccccc1)n1c2ccccc2c2ccccc21,-9.135,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
44327839,COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,-12.057,1,7.910625620655412,10.070796460176991,train,train,train,train,train,train,train,train,val,train
ZINC65006443,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(CC(=O)NCc4cccc(F)c4)CC3)s2)cc1,-2.058,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,val,train,train
ZINC21188740,CCN(Cc1ccc(Br)s1)S(=O)(=O)c1ccccc1Br,-6.253,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,val
ZINC36624160,C[C@H](NC(=O)CN1C(=O)N[C@@]2(CCCC[C@H]2C)C1=O)c1ccccc1F,-5.616,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC67117332,CN(Cc1cnn(C)c1)[C@@H]1CCSc2ccc(Br)cc21,-7.9,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC36743186,C[C@@H]1CCCN(S(=O)(=O)Nc2c(N)cc(Br)cc2Br)C1,-7.585,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC32601910,Cc1c(Cl)ccc(S(=O)(=O)Nc2cccc(O)c2)c1Cl,-8.424,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC19997549,N#Cc1ccc(NCc2ccc(SC(F)(F)F)cc2)cc1,-8.129,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC52568125,CCn1c(SCC(=O)N2CCc3sccc3[C@H]2C)nc2ccccc21,-7.458,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC01161003,Cc1cccc(NC(=O)C(Cc2ccccc2)n2c(O)c3c(c2O)[C@H]2C=C[C@@H]3C2)c1,-6.894,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC67268635,CN(Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC2(CC1)NC(=O)NC2=O,-8.289,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC50768940,CCNc1ncc(Br)cc1C(=O)N1CCOC(C)(C)C1,-7.007,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC26461934,Cc1cc(C)cc(OS(=O)(=O)c2c(C)cc(C)cc2C)c1,-6.987,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC05441477,Cc1cc(=O)c(C2=NCCS[C@H](c3ccc(C(C)C)cc3)C2)c(O)o1,-8.978,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC11824611,O=C(O)/C=C/c1cc(Cl)ccc1OCc1ccc(Cl)c(Cl)c1,-8.286,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
CHEMBL70411,Cc1c(C)c2c(c(C(CCCCCC(=O)O)c3ccc(F)cc3)c1O)CCC2=O,-8.7,1,7.910625620655412,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC00690324,IC[C@H]1CN=C(N(Cc2ccccc2)Cc2ccco2)S1,-8.828,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC41806450,Cc1ccc(Br)cc1N[C@@](C)(C(=O)O)c1ccccc1,-7.346,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,val,train,train,train
ZINC11987567,CC(C)[C@@H]1CNc2c(F)cccc2C1,-8.017,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC32529607,Cc1cc(C)c2nc(SCCC(=O)Nc3sc(C)c(C)c3C(N)=O)cc(C)c2c1,-6.743,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC19615748,FC(F)(F)c1cc(Cl)[nH]c(=S)c1,-7.108,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC41662916,COc1ccccc1CCN1COc2ccc3c(c2C1)O/C(=C\c1ccccn1)C3=O,-7.311,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC02980456,C=C(Cl)COc1cc(C)cc2oc(=O)c3c(c12)CCC3,-8.441,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC13061888,O=C(O)c1cccc(CSc2nc3ccc(Br)cc3c(=O)n2Cc2ccco2)c1,-8.17,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC58968740,Cc1nc(CSc2ccccc2C(=O)NCC(C)(C)c2ccc(Br)cc2)no1,-5.866,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,val,train,train,train
