ID,smiles,docking_score,flag,split,Fingerprint,TSNE_1,TSNE_2
44578617,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)[C@@H](C)O)CC4)cc3)n2)n1C(C)C,-9.406,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0c120>,14.660462,24.888659
46886877,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3C(F)(F)F)ncc1CC2,-8.417,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0c2e0>,26.174173,40.89113
70687386,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1,-8.362,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0c4a0>,-4.8445883,-13.579602
23645055,COc1cc[nH]c1/C=C1/C(=O)Nc2ccc([N+](=O)[O-])cc21,-8.333,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0c660>,-53.8778,15.854998
5330775,Cn1ccc2ccc3c4[nH]c5c(CCN6CCC(C(N)=O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,-6.451,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0c820>,-46.239902,-1.0408348
9958681,N[C@H]1CC[C@H](Nc2nc(NCc3cccc(I)c3)c3ncn(C4CCCC4)c3n2)CC1,-9.861,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0c9e0>,57.12729,-23.412704
142751798,CC1(C)CNC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4c(S(C)(=O)=O)c(C#N)ccc34)n2)C1,-8.533,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0cba0>,-0.8232455,61.7168
CHEMBL417228,COc1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,-9.309,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0cd60>,-51.319603,16.759981
45269647,Cn1nc(C(=O)NC2CC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,-7.451,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0cf20>,31.502874,41.24286
10165455,CC(=O)N1CCN(C(=O)c2cc(Sc3cnc(Nc4cccc(Br)n4)s3)ccc2C)CC1,-8.075,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0d0e0>,-0.9367852,-34.276
52946965,Cn1cc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2(C)C,-9.43,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0d2a0>,36.71309,43.126873
171347620,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(Nc3nccc(-c4ccc(F)cc4OCc4ccccc4)n3)cc2)CC1,-8.225,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0d460>,16.536966,19.491888
135434992,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3cc(Br)ccc23)cc1,-8.814,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0d620>,-26.675472,11.136397
164611914,Cc1[nH]nc2ccc(-c3cncc(N[C@@H](CO)c4ccccc4)n3)cc12,-9.167,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0d7e0>,-23.0882,-51.06588
171350176,COc1nc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc2n(C2CCCC2)c1=O,-9.787,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0d9a0>,35.54472,18.32912
135403011,COc1ccc(-c2[nH][nH]c3c4cccc(NC(=O)/N=N/C(=O)c5cccnc5)c4c(O)c2-3)cc1,-6.068,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0db60>,-66.34582,-10.509003
71454941,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,-9.391,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0dd20>,2.325453,21.602392
CHEMBL3644021,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C(F)F)cc2)ncc1C(F)(F)F,-9.795,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0dee0>,42.37158,2.8683994
CHEMBL3298982,O=C(N[C@H](CO)c1ccc(Cl)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,-10.329,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0e0a0>,51.173298,38.037155
6539021,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(Cl)cc2)n1,-9.746,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0e260>,6.848641,22.993813
172459706,N[C@@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CCC6)c5)cc24)CCC3)C1,-9.397,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0e420>,-11.080324,-17.994312
6539608,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,-8.043,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0e5e0>,-16.687258,-18.951782
124155204,CC(=O)N[C@H]1CCC[C@@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,-9.266,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0e7a0>,-12.490108,-22.687603
CHEMBL111897,COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,-8.651,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0e960>,-18.523588,-25.146324
162676696,Cc1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-9.371,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0eb20>,-3.9890258,63.34118
CHEMBL101801,NC(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,-7.157,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0ece0>,17.629131,-2.139253
54583951,CC1(C)c2[nH]nc(NC(=O)c3cccs3)c2CN1C(=O)[C@H]1CC[N@](C)CC1,-9.731,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0eea0>,-37.165287,-46.13941
145444121,Cc1c(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c[nH]c(=O)c1C#N,-10.485,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f060>,-0.39925504,67.734505
49770990,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)[C@H](O)C1,-10.021,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f220>,-34.708015,-11.458406
5330752,Cc1cc2ccn(C)c2c2c3c(c4c5ccc(F)cc5[nH]c4c12)C(=O)NC3=O,-7.498,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f3e0>,-42.509586,-1.184859
45483808,CC(C)n1cnc2c(NCc3ccc(-n4cccn4)cc3)nc(N[C@H]3CC[C@@H](N)CC3)nc21,-9.014,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f5a0>,53.118057,-27.059477
16739810,CCN(CC)CCOc1ccc2cc1C[N@@](C)C/C=C\CCOc1cccc(c1)-c1ccnc(n1)N2,-10.025,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f760>,-22.42842,54.224323
CHEMZINC03814440,O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1/Nc2ccccc2C1=O,-10.24,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f920>,-39.66235,16.732742
135402868,CCCOc1c(C(=O)c2ccccc2)cnc2n[nH]cc12,-5.135,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fae0>,-15.495623,-8.706336
CHEMBL180903,O=C(NS(=O)(=O)c1ccc(Nc2cn3cc(C(=O)c4c(Cl)cccc4Cl)ccc3n2)cc1)c1ccccc1,-7.627,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fca0>,-2.747324,-3.7287233
162651287,Cc1ccc(-c2ccc(F)c(C(=O)Nc3c[nH]nc3C(=O)Nc3ccc(F)cc3)c2F)cn1,-10.292,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fe60>,-11.36009,-44.24972
CHEMBL1800455,Nc1nc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)cc(C2CCCC2)n1,-9.443,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b100b0>,-11.338674,1.3373213
6538741,NC(=O)c1ccc(-c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1,-9.327,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10270>,-19.20264,-27.156893
44412739,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)[C@H](N)CO)cc2)nn1C(=O)c1c(F)cccc1F,-9.714,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10430>,5.805114,0.5305745
166636216,C[C@@](O)(c1ccc2cnc(Nc3cc(C(F)(F)F)ccc3F)cc2n1)[C@H]1CC[N@@](C)CC1,-9.82,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b105f0>,61.664948,3.501408
11508924,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,-10.45,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b107b0>,18.673899,27.68698
CHEMBL147290,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NCc4ccncc4)cccc2-3)cc1,-10.483,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10970>,-57.187874,-18.206373
6539370,Fc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1F,-9.283,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10b30>,6.691333,17.40771
168268938,C[C@@H]1CCC[C@H]1N1C(=O)C2(CC2)c2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,-8.688,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10cf0>,37.428463,16.69981
142751777,O=S1(=O)CCN(c2cccc3c(-c4nc(N[C@@H]5CCCNC5)ncc4Cl)c[nH]c23)CC1,-8.969,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10eb0>,-2.3769891,57.395725
137656781,O=C(Nc1ccc(CN2CCNCC2)cc1)c1[nH]ncc1Nc1ncnc2sccc12,-8.822,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11070>,-4.807661,-52.026886
168272009,CN1Cc2cnc(Nc3ccc(S(N)(=O)=O)cc3)nc2C(C)(C)C1=O,-9.233,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11230>,36.213055,13.247035
135403014,COc1ccc(-c2[nH][nH]c3c4cccc(NC(=O)/N=N/C(=O)c5ccc(O)cc5)c4c(O)c2-3)cc1,-8.038,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b113f0>,-66.244774,-9.641106
44415457,Cc1ccc(Cl)c(N(CC#N)c2cc(Nc3ccc(OC[C@H](O)CN(C)C)cc3)ncn2)c1,-9.32,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b115b0>,14.679128,11.209551
23635674,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,-10.028,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11770>,16.866322,26.042915
CHEMBL569720,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,-8.572,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11930>,-9.637425,-5.4020967
162665094,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2c(-c3ccnnc3)cccc12,-9.808,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11af0>,-3.2176023,63.938763
135402962,CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(O)cc3)[nH]c(=O)c12,-10.138,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11cb0>,-55.026577,-42.45079
6539304,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N(C)C)cc2)n1,-9.848,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11e70>,9.774369,21.32466
5329752,COc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)CN4CCN(C(N)=O)CC4)cccc2-3)cc1,-6.828,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12030>,-56.356693,-21.545576
449087,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)[nH]n1,-9.297,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b121f0>,-17.84083,-27.543417
142751781,O=C(c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1)N1CCCC1,-10.071,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b123b0>,4.5901036,69.77723
171034129,O=C(O)c1cc(S(F)(F)(F)(F)F)ccc1NCCc1c[nH]c2ccccc12,-8.096,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12570>,-23.534111,-8.895036
5331002,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1,-8.625,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12730>,-18.908585,-26.973755
5329647,CCc1[nH]nc2c1C(=O)c1c(NC(N)=O)cccc1-2,-9.878,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b128f0>,-50.029808,-19.842857
CHEMZINC03814458,Nc1nc(OC[C@@H]2CC=CCC2)c2nc[nH]c2n1,-7.645,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12ab0>,13.0389,-5.8602986
CHEMZINC03814465,CCCCOC1=C(C(=O)c2c(F)cc(Br)cc2F)CNc2[nH]ncc21,-6.964,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12c70>,-17.13513,-6.741077
CHEMBL5413829,O=C(O)c1cc(OC(F)(F)F)ccc1NCCc1c[nH]c2ccccc12,-7.623,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12e30>,-23.52976,-8.886471
CHEMBL3648117,C[C@H](O)[C@@H](C)Nc1nc(Nc2ccc([S@@](C)(=N)=O)cc2)ncc1Br,-9.933,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12ff0>,35.691933,4.939801
166636505,CCc1ccc(F)c(Nc2cc3nc([C@@](C)(O)[C@H]4CC[N@@](C)CC4)ccc3cn2)c1,-9.564,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b131b0>,61.43643,3.515941
CHEMBL3298984,C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(F)c1,-3.621,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13370>,50.483162,37.855568
44582836,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(CO)c21,-7.841,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13530>,-37.118107,-1.3559269
CHEMBL477063,COc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,-9.146,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b136f0>,-46.62331,10.827695
5331018,CN1CCN(S(=O)(=O)c2ccc(-n3[nH]c(C(N)=O)c4ccc5nncc5c43)cc2)CC1,-7.97,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b138b0>,-18.990572,21.74292
66548849,CN(C)S(=O)(=O)c1ccc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)cc1,-9.173,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13a70>,3.4343162,6.1095176
76331198,CC(C)C[C@@H](O)Nc1nc(Nc2cccc(-c3cncnc3)c2)c2ncn(C(C)C)c2n1,-9.316,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13c30>,36.748962,-25.324821
166632368,CC(C)c1cc(Nc2cc3nc([C@@](C)(O)[C@H]4CC[N@@](C)CC4)ccc3cn2)c(F)cn1,-9.729,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13df0>,61.943172,2.8782046
135418490,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3ccc(-c4cnco4)cc23)cc1,-8.549,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14040>,-28.411407,10.683802
129206993,Nc1nccc(-c2c[nH]c3ncc(-c4ccoc4)cc23)n1,-8.218,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14200>,-10.979091,11.006503
164609817,FC(F)(F)c1[nH]ncc1-c1cc(-c2ccncc2)c2c(ccc3[nH]ncc32)n1,-8.495,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b143c0>,-26.217289,34.47822
129207000,Nc1nccc(-c2c[nH]c3ncc(-c4ccc(OC(F)(F)F)cc4)cc23)n1,-8.513,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14580>,-11.869858,10.627903
CHEMBL340904,CC(C)(C)c1ncc(CSc2cnc(NC(=O)Cc3ccccc3)s2)o1,-9.259,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14740>,1.9311079,-36.734505
11539281,Cc1[nH]nc2ccc(-c3nnc(NC[C@H](N)Cc4cccc(C(F)(F)F)c4)s3)cc12,-8.544,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14900>,-20.751337,-57.301846
CHEMBL5439522,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccc(Cl)cc21,-6.497,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14ac0>,-25.03421,-7.3693166
5330719,O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1[nH]c3ccccc3c21,-10.185,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14c80>,-41.41046,0.67674243
CHEMBL5201716,CC1(NC(=O)O[C@H]2CC[C@@H](c3cc(NC(=O)Cc4ccccc4)n[nH]3)C2)CC1,-9.781,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14e40>,-18.002626,-30.247358
73386976,Cc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(-c3cnn(C)c3)c2n1,-9.225,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15000>,21.901505,14.667315
CHEMBL5407116,S=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,-6.969,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b151c0>,-22.726824,-14.811514
CHEMBL270687,CCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,-8.468,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15380>,-10.071018,8.736964
5329629,CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1C1CC1,-9.614,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15540>,-50.58949,-21.120687
156631275,CS(=O)(=O)c1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-9.159,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15700>,-3.5896516,62.204258
5329664,CC(=O)Nc1ncc(SCc2ncc(C(C)C)o2)s1,-8.561,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b158c0>,4.026873,-35.445568
6539619,COc1cccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)n[nH]2)c1,-9.289,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15a80>,0.7939573,1.8444517
CHEMBL48796,CC(C)(C)c1cnc(CSc2cnc(NC(=O)c3ccccc3)s2)o1,-8.804,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15c40>,4.8772225,-38.166702
46926801,CC(C)n1cnc2c(NCc3ccccc3N)nc(NCC(C)(C)O)nc21,-10.252,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15e00>,42.047253,-34.18594
44563836,Cc1cc(CC(=O)Nc2cc(C3CC3)[nH]n2)ccc1-c1ccccc1,-9.009,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15fc0>,-18.039293,-28.210962
136132249,CCCCNS(=O)(=O)n1nc(C(=O)NC)c2c1-c1c[nH]nc1CC2,-9.015,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16180>,-12.35185,26.36629
168279935,CC(C)c1[nH]nc2c(NCc3ccc(-n4cccn4)cc3)nc(SC[C@H](O)CN)nc12,-10.493,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16340>,32.323475,-58.5834
76316622,CC(C)[C@@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,-8.422,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16500>,36.08089,-25.252682
137637892,O=C(Nc1ccc(CN2CCOCC2)cc1)c1[nH]ncc1Nc1ccnc2ccc(Br)cc12,-8.625,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b166c0>,-7.5581317,-52.268894
CHEMBL3822962,CCc1c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cnn1C1CCN(C(C)=O)CC1,-8.226,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16880>,10.610427,47.86844
172461126,S=C(Nc1ccc(Cl)cc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,-6.235,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16a40>,-22.759848,-14.772545
155531706,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(SC[C@H]3CNC(=O)O3)nc12,-10.079,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16c00>,24.945942,-58.64524
5330942,O=C(Nc1cc(C2CC2)[nH]n1)[C@@H](F)c1ccccc1,-9.414,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16dc0>,-20.682083,-24.863407
5330759,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCO)c2c1)C(=O)NC4=O,-7.948,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b16f80>,-44.01693,-3.8403347
71518206,CC(C)[C@@H](CO)Nc1nc(Nc2cncnc2)c2ncn(C(C)C)c2n1,-9.622,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17140>,35.105648,-27.991707
5329616,CSc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(C)=O)cccc2-3)cc1,-4.4,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17300>,-53.3047,-19.627733
69156200,N[C@H]1CC[C@@H](Nc2cc(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)c3nccn3n2)CC1,-8.693,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b174c0>,32.763874,-10.606724
162663478,Cc1[nH]ncc1-c1ccc2[nH]cc(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c2c1,-8.971,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17680>,-0.6696944,66.28124
CHEMBL411224,CC(C)Cc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,-9.026,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17840>,-36.18066,21.014893
164513408,NCCSc1nc(NCc2ccc(-n3cccn3)cc2)c2n[nH]c(C3CCC3)c2n1,-10.723,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17a00>,30.453465,-60.120712
CHEMBL434700,NC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccco1,-10.07,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17bc0>,-49.962616,-19.313942
CHEMBL4228240,CC[N@@](CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,-7.861,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17d80>,6.471181,-8.462838
67409219,C[N@@]1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,-8.877,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b17f40>,-36.788616,-11.032287
5329671,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Nc3c(F)cccc3F)s2)o1,-9.189,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b18190>,6.033163,-37.77717
137647543,Nc1nccc(-c2c[nH]c3ncc(-c4cc5ccccc5o4)cc23)n1,-9.022,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b18350>,-11.312318,12.054704
10016952,OCCNc1nc(Nc2cccc(F)c2)c2c[nH]nc2n1,-7.49,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b18510>,-1.1143519,-10.173776
CHEMBL358102,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN(C)C)cccc2-3)cc1,-9.819,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b186d0>,-56.21705,-17.306747
127034385,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(N3CCNCC3)nc12,-9.686,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b18890>,25.150896,-53.55525
CHEMBL147038,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCCCC4)cccc2-3)cc1,-11.093,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b18a50>,-55.107937,-16.572206
